url,type,title,author,description
https://medium.com/the-summit-network/stros-strikes-2-all-star-talk-c40e5b0930cc,Web Page,‘Stros & Strikes #2: All Star Talk – The Summit Media Network,The Summit Media Network,"Dimitri Skoumpourdis, Jordan Ray and Aaron Gladstone discuss George Springer’s failed All-Star bid after Jordan tells some stories about being the Astros’ Associate Reporter. Lastly, they answer the…"
https://medium.com/the-summit-network,Web Page,The Summit Media Network – Medium,,The Summit Media Network is a platform for creative sports and entertainment content from the perspective of unique personalities.
https://medium.com/micro-chop/a-very-micro-chop-christmas-2c97528bb078,Web Page,A Very Micro-Chop Christmas – Micro-Chop,Gino Sorcinelli,I wanted to make a playlist of jammin’-ass Christmas songs to help bring you some holiday cheer. I’d love to hear feedback if you have any. Please feel free to spark a discussion with a response.
https://medium.com/@mr_gibson1,Web Page,LaMar Gibson – Medium,,"Read writing from LaMar Gibson on Medium. Husband, father, lover of shiny objects. Every day, LaMar Gibson and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@mr_gibson1/thats-a-lame-ass-conclusion-e5670034eb5c,Web Page,That’s a lame ass conclusion.,LaMar Gibson,"That’s a lame ass conclusion. If these are the artists that are the avant garde, being named as the new influential generation, then their longevity is at the utmost importance. Imagine Source giving…"
https://medium.com/tag/rap/latest,Web Page,Rap – Latest posts in Medium,,"Read the latest writing about Rap. Every day, thousands of voices read, write, and share important stories on Medium about Rap."
https://medium.com/@vlmalfussi,Web Page,Malfussi – Medium,,"Read writing from Malfussi on Medium. escritor chulo & sujo / poeta de teclado. Every day, Malfussi and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ohheypipes,Web Page,Piper Loyd – Medium,,"Read writing from Piper Loyd on Medium. I'm typically very color coordinated. And I’m a Jill-of-all-trades at @IDEO and @ideofutures. Every day, Piper Loyd and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@dyah10,Web Page,Dominique Yahyavi – Medium,,"Read writing from Dominique Yahyavi on Medium. Santa Barbara. Every day, Dominique Yahyavi and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@wendywoowho,Web Page,Wendy A F G Stengel – Medium,,"Read writing from Wendy A F G Stengel on Medium. IA. Foodie. Wine fiend. Pop culture nut. Goofball. Every day, Wendy A F G Stengel and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@forestlove,Web Page,Forest Love – Medium,,"Read writing from Forest Love on Medium. . Every day, Forest Love and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@Elise.Gabriel,Web Page,Elise Gabriel – Medium,,"Read writing from Elise Gabriel on Medium. . Every day, Elise Gabriel and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@danimalik,Web Page,Dani Malik – Medium,,"Read writing from Dani Malik on Medium. Oh now she's just *trying* to get kicked out of here. Every day, Dani Malik and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@jonesabi,Web Page,Abi Jones – Medium,,"Read writing from Abi Jones on Medium. Writes comics at DearFuture.com , Knowledge Graph designer @Google, imported from Oregon, Jones is pronounced the Mexican way."
https://medium.com/@summertomato,Web Page,"Darya Rose, Ph.D – Medium",,"Read writing from Darya Rose, Ph.D on Medium. Author of Foodist & creator of Summer Tomato, one of TIME’s 50 Best Websites. Also a neuroscience Ph.D, NYC foodist, former dieter, & soulmate to @kevinrose."
https://medium.com/@misterburton,Web Page,Burton Rast – Medium,,"Read writing from Burton Rast on Medium. Designer @IDEO. Formerly Board of Directors @AIGAChicago. Every day, Burton Rast and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@nataliasourdis,Web Page,Natalia Sourdis – Medium,,"Read writing from Natalia Sourdis on Medium. . Every day, Natalia Sourdis and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@jimlamb_18748/cubs-win-series-curse-dispersed-d4c6757c65ad,Web Page,Cubs Win Series — Curse Dispersed,j.s.lamb,"Cubs,
No longer schlubs,
Now they’re “The Champs.”
(Those little scamps … ). “Cubs Win Series — Curse Dispersed” is published by j.s.lamb"
https://medium.com/@wheatonbrando/shame-on-you-ca8fbadc625f,Web Page,Shame on you.,Brandon Anderson,"Shame on you. This is a moment we fans have waited all our lives for, and there were tears rolling down the cheeks of thousands around me tonight at Wrigleyville. Just because you continue to root…"
https://medium.com/tag/baseball/latest,Web Page,Baseball – Latest posts in Medium,,"Read the latest writing about Baseball. Every day, thousands of voices read, write, and share important stories on Medium about Baseball."
https://medium.com/@wheatonbrando,Web Page,Brandon Anderson – Medium,,"Read writing from Brandon Anderson on Medium. Staff writer at @16WinsARing. Contributor to @TheCauldron, more words at Bleacher Report, ESPN, NBA. Follow @wheatonbrando for sports, humor, and pop culture."
https://medium.com/@BarrySmolin,Web Page,Barry Smolin – Medium,,"Read writing from Barry Smolin on Medium. Composer, Teacher, Host of KPFK’s “Head Room,” Author of “The Miranda Complex Volume 1”. Every day, Barry Smolin and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@BarrySmolin/the-fantastic-catch-3084c46ea028,Web Page,The Fantastic Catch,Barry Smolin,"The snappy slap of the Thwack! when ball hit glove smack in the Thwack! pocket was a godly sound always, whether I was receiving pitches from my dad with my Rawlings Tim McCarver signature catcher’s…"
https://medium.com/@terrywoehrle,Web Page,Rocket Worley – Medium,,"Read writing from Rocket Worley on Medium. Follower of the Jewish Carpenter. Cartoonist at large. Crash Dummy tdwoehrle1957@gmail.com. Every day, Rocket Worley and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@terrywoehrle/hot-potato-c3b7e4497736,Web Page,Hot potato,Rocket Worley,"Baseball and Football seasons overlap. There is something very un-American about that. Baseball is supposed to be a summer game. It is slow, hot, boring. But, in 100 degree heat, the air thick with…"
https://medium.com/@sunnie1/you-can-take-the-girl-out-of-chicago-7d1c21aa7d75,Web Page,You Can Take the Girl out of Chicago…,Randomly Me,"I’m not generally into sports-ing. At all. With the exception of the last playoff game, when the BFF was here, I haven’t watched baseball since my first marriage ended. It was something we did…"
https://medium.com/@sunnie1,Web Page,Randomly Me – Medium,,"Read writing from Randomly Me on Medium. Music-loving, privately-dancing, gardening-obsessed grandma….and educator (but I am not my job! I am not my job! I am NOT my job)!"
https://medium.com/@monicamueller_94739,Web Page,Monica Mueller – Medium,,"Read writing from Monica Mueller on Medium. . Every day, Monica Mueller and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@jeremysutherland,Web Page,Jeremy Sutherland – Medium,,"Read writing from Jeremy Sutherland on Medium. . Every day, Jeremy Sutherland and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@monicalugo,Web Page,Monica Lugo – Medium,,"Read writing from Monica Lugo on Medium. . Every day, Monica Lugo and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@wheatonbrando/what-a-night-what-an-incredible-atmosphere-two-more-to-go-flythew-ba0e27acee96,Web Page,What a night. What an incredible atmosphere. Two more to go. #FlyTheW,Brandon Anderson,“What a night. What an incredible atmosphere. Two more to go. #FlyTheW” is published by Brandon Anderson
https://medium.com/@wearecareful,Web Page,Lance Curran – Medium,,"Read writing from Lance Curran on Medium. What was, once, yourself, was now presented as an unreachable but irresistibly alluring image of what, in this best of all possible worlds, you could be."
https://medium.com/@Felonious_munk,Web Page,R'asclat Al Ghul – Medium,,Read writing from R'asclat Al Ghul on Medium. RIP @NightlyShow @comedycentral @TheSecondCity's Afrofuturism & Black Side Of The Moon. #StopItB #waffles.
https://medium.com/@judyhsu_34494,Web Page,Judy Hsu – Medium,,"Read writing from Judy Hsu on Medium. . Every day, Judy Hsu and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@alexfuzzywobbles,Web Page,Alex Fuzzy-Wobble S – Medium,,"Read writing from Alex Fuzzy-Wobble S on Medium. . Every day, Alex Fuzzy-Wobble S and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@annamooresilverstein,Web Page,Anna Moore Silverstein – Medium,,"Read writing from Anna Moore Silverstein on Medium. . Every day, Anna Moore Silverstein and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@basecamp,Web Page,Basecamp – Medium,,"Read writing from Basecamp on Medium. The official account for Basecamp®, everyone’s favorite tool to keep teams on the same page. Answering your questions between 8am - 6:30pm CST."
https://medium.com/@alantegel,Web Page,Alan Tegel – Medium,,"Read writing from Alan Tegel on Medium. . Every day, Alan Tegel and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@alantegel/brilliant-article-and-thank-you-for-sharing-a-fair-and-balanced-discussion-on-your-pains-and-what-e39928cc8d0e,Web Page,Brilliant article and thank you for sharing a fair and balanced discussion on your pains and what…,Alan Tegel,"Brilliant article and thank you for sharing a fair and balanced discussion on your pains and what needs to be done. This article spoke volumes for me, and I wish you the best and most success in your…"
https://medium.com/@rosemarydickin,Web Page,rosemarydickin – Medium,,"Read writing from rosemarydickin on Medium. . Every day, rosemarydickin and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@rosemarydickin/thank-you-so-much-for-writing-this-a560b920a149,Web Page,Thank you so much for writing this!,rosemarydickin,"Thank you so much for writing this! It puts into words what I’ve been thinking since the election, but I’m hopeless at expressing myself in writing, so I’m really glad that there are people like you…"
